Column Name,Question,Values,,
FB19,FB19.Which of the following best describes how you spent the money you borrowed last time?,"1=Routine purchases such as groceries and transportation
2=Medical payments, hospital charges
3=Educational expenses, school fees
4=Bills: utility bills, mobile phone and airtime, rent, taxes, etc.
5=Mobile phone airtime
6=Emergency expenses (Specify)
7=Investment in business, farm, e.g., buying livestock, land, seeds, equipment and machinery, etc.
8=Make a large purchase, such as TV, car or bicycle, house, etc.
9=To boost my business
10=I do not borrow money/don’t have loans
96=Other (Specify)",,
FB19A_1,FB19A.1.Do you currently have any of the following products for your household? A loan that came with a new financial account,"1=Yes
2=No",,
FB19A_2,FB19A.2.Do you currently have any of the following products for your household? A loan accessed through an existing financial account,"1=Yes
2=No",,
FB19A_3,FB19A.3.Do you currently have any of the following products for your household? A mobile money account that came with a smartphone,"1=Yes
2=No",,
FB19A_4,FB19A.4.Do you currently have any of the following products for your household? A credit plan through a financial institution to pay for school fees,"1=Yes
2=No",,
FB19A_5,FB19A.5.Do you currently have any of the following products for your household? A goal savings plan or contractual savings plan with a financial institution for school fees,"1=Yes
2=No",,
FB19A_96,FB19A.96.Do you currently have any of the following products for your household? Other (Specify),"1=Yes
2=No",,
FB19B_1,FB19B.1.Do you want to have any of the following products for your household? A loan that came with a new financial account,"1=Yes
2=No
99=DK",,
FB19B_2,FB19B.2.Do you want to have any of the following products for your household? A loan accessed through an existing financial account,"1=Yes
2=No
99=DK",,
FB19B_3,FB19B.3.Do you want to have any of the following products for your household? A mobile money account that came with a smartphone,"1=Yes
2=No
99=DK",,
FB19B_4,FB19B.4.Do you want to have any of the following products for your household? A credit plan through a financial institution to pay for school fees,"1=Yes
2=No
99=DK",,
FB19B_5,FB19B.5.Do you want to have any of the following products for your household? A goal savings plan or contractual savings plan with a financial institution for school fees,"1=Yes
2=No
99=DK",,
FB19B_96,FB19B.96.Do you want to have any of the following products for your household? Other (Specify),"1=Yes
2=No
99=DK",,
FB20,FB20.What is the main reason you do not borrow from a bank?,"1=I can borrow money through other means
2=I have enough money, I don’t need to borrow at all
3=I do not know how to open an account
4=I do not have a state ID or other required documents
5=There is no BANK/MOBILE MONEY PROVIDER institution close to where I live
6=Paperwork is too complicated  
7=Registration fee is too high 
8=I have difficulty understanding how to use such accounts, including account menus, filling deposit/withdrawal slips, checking my balance, etc.
9=Fees for using this service are too high
10=No one among my friends of family saves/borrows money
11=I do not trust formal financial institutions
12=I prefer to rely on my friends and family for financial services rather than formal institutions
13=The amount of money I need to borrow is too small to use such a service
14=Formal financial institutions are not flexible enough
15=Interest rate is too high 
96=Other (Specify)",,
FB21,FB21.What is the main reason you do not borrow from a mobile money provider?,"1=I can borrow money through other means
2=I have enough money, I don’t need to borrow at all
3=I do not know how to open an account
4=I do not have a state ID or other required documents
5=There is no BANK/MOBILE MONEY PROVIDER institution close to where I live
6=Paperwork is too complicated  
7=Registration fee is too high 
8=I have difficulty understanding how to use such accounts, including account menus, filling deposit/withdrawal slips, checking my balance, etc.
9=Fees for using this service are too high
10=No one among my friends of family saves/borrows money
11=I do not trust formal financial institutions
12=I prefer to rely on my friends and family for financial services rather than formal institutions
13=The amount of money I need to borrow is too small to use such a service
14=Formal financial institutions are not flexible enough
15=Interest rate is too high 
96=Other (Specify)",,
FB22_1,FB22.1.Do you save with any of the following? Through a bank,"1=Yes
2=No",,
FB22_2,FB22.2.Do you save with any of the following? Through a Microfinance institution,"1=Yes
2=No",,
FB22_3,FB22.3.Do you save with any of the following? Through a post office account,"1=Yes
2=No",,
FB22_4,FB22.4.Do you save with any of the following? Insurance,"1=Yes
2=No",,
FB22_5,FB22.5.Do you save with any of the following? Through a mobile money account,"1=Yes
2=No",,
FB22_6,FB22.6.Do you save with any of the following? Digital card (A rechargeable card that is not attached to a bank or MFI account),"1=Yes
2=No",,
FB22_7,FB22.7.Do you save with any of the following? Other formal financial institutions (Specify),"1=Yes
2=No",,
FB22_8,FB22.8.Do you save with any of the following? Cash at home,"1=Yes
2=No",,
FB22_9,FB22.9.Do you save with any of the following? Savings and/or lending group,"1=Yes
2=No",,
FB22_10,"FB22.10.Do you save with any of the following? With my community- i.e., friends, neighbors or relatives","1=Yes
2=No",,
FB22_11,FB22.11.Do you save with any of the following? A moneyguard/Someone in the workplace or neighborhood that collects and keeps savings deposits on a regular basis,"1=Yes
2=No",,
FB22_12,FB22.12.Do you save with any of the following? Gold ,"1=Yes
2=No",,
FB22_96,FB22.96.Do you save with any of the following? Other (Specify) ,"1=Yes
2=No",,
FB23_1,FB23.1.Do you know what interest rate you earn on your savings from…? Through a bank,"1=Yes
2=No",,
FB23_2,FB23.2.Do you know what interest rate you earn on your savings from…? Through a Microfinance institution,"1=Yes
2=No",,
FB23_3,FB23.3.Do you know what interest rate you earn on your savings from…? Through a post office account,"1=Yes
2=No",,
FB23_4,FB23.4.Do you know what interest rate you earn on your savings from…? Insurance,"1=Yes
2=No",,
FB23_5,FB23.5.Do you know what interest rate you earn on your savings from…? Through a mobile money account,"1=Yes
2=No",,
FB23_6,FB23.6.Do you know what interest rate you earn on your savings from…? Digital card (A rechargeable card that is not attached to a bank or MFI account),"1=Yes
2=No",,
FB23_7,FB23.7.Do you know what interest rate you earn on your savings from…? Other formal financial institutions (Specify),"1=Yes
2=No",,
FB23_9,FB23.9.Do you know what interest rate you earn on your savings from…? Savings and/or lending group,"1=Yes
2=No",,
FB23_10,"FB23.10.Do you know what interest rate you earn on your savings from…? With my community- i.e., friends, neighbors or relatives","1=Yes
2=No",,
FB23_11,FB23.11.Do you know what interest rate you earn on your savings from…? A moneyguard/Someone in the workplace or neighborhood that collects and keeps savings deposits on a regular basis,"1=Yes
2=No",,
FB23_96,FB23.96.Do you know what interest rate you earn on your savings from…? Other (Specify) ,"1=Yes
2=No",,
FB24,FB24.What is the main reason you do not save at a bank?,"1=I can save through other means
2=I do not know how to open an account
3=I do not have a state ID or other required documents
4=There is no BANK/MOBILE MONEY PROVIDER institution close to where I live
5=Paperwork is too complicated
6=Registration fee is too high
7=I have difficulty understanding how to use such accounts, including account menus, filling deposit/withdrawal slips, checking my balance, etc.
8=Fees for using this service are too high
9=No one among my friends of family saves money
10=I’m afraid it will be stolen
11=I do not trust formal financial institutions
12=I prefer to rely on my friends and family for financial services rather than formal institutions
13=The amount of money I am saving is too small to use such a service
14=Formal financial institutions are not flexible enough
15=I do not have enough money to save
96=Other (Specify)",,
FB25,FB25.What is the main reason you do not save with mobile money?,"1=I can save through other means
2=I do not know how to open an account
3=I do not have a state ID or other required documents
4=There is no BANK/MOBILE MONEY PROVIDER institution close to where I live
5=Paperwork is too complicated
6=Registration fee is too high
7=I have difficulty understanding how to use such accounts, including account menus, filling deposit/withdrawal slips, checking my balance, etc.
8=Fees for using this service are too high
9=No one among my friends of family saves money
10=I’m afraid it will be stolen
11=I do not trust formal financial institutions
12=I prefer to rely on my friends and family for financial services rather than formal institutions
13=The amount of money I am saving is too small to use such a service
14=Formal financial institutions are not flexible enough
15=I do not have enough money to save
96=Other (Specify)",,
FB26_1,FB26.1.Do you save for any of the following purposes? Start/expand your own business,"1=Yes
2=No",,
FB26_2,FB26.2.Do you save for any of the following purposes? Education for yourself,"1=Yes
2=No",,
FB26_3,FB26.3.Do you save for any of the following purposes? Get ready for retirement,"1=Yes
2=No",,
FB26_4,"FB26.4.Do you save for any of the following purposes? Buy expensive and prestigious things such as an expensive car, jewelry, designer clothes, high-end electronics","1=Yes
2=No",,
FB26_5,FB26.5.Do you save for any of the following purposes? Buy or build a house,"1=Yes
2=No",,
FB26_6,FB26.6.Do you save for any of the following purposes? Protect your family from poverty and crime,"1=Yes
2=No",,
FB26_7,FB26.7.Do you save for any of the following purposes? Protect your belongings  ,"1=Yes
2=No",,
FB26_8,FB26.8.Do you save for any of the following purposes? Just make ends meet on a daily basis  ,"1=Yes
2=No",,
FB26_9,"FB26.9.Do you save for any of the following purposes? Give back to your community by giving out money, creating a charitable organization (including orphanage, senior home, free school, etc.), or creating jobs ","1=Yes
2=No",,
FB26_10,FB26.10.Do you save for any of the following purposes? Build children’s fund for education,"1=Yes
2=No",,
FB26_11,FB26.11.Do you save for any of the following purposes? Build children’s fund for wedding (the ceremony and/or dowry),"1=Yes
2=No",,
FB26_96,FB26.96.Do you save for any of the following purposes? Other (Specify),"1=Yes
2=No",,
FB26_99,FB26.99.Do you save for any of the following purposes? DK,"1=Yes
2=No",,
FB27_1,FB27.1.Do you have the following insurance? Medical ,"1=Yes
2=No",,
FB27_2,FB27.2.Do you have the following insurance? Life ,"1=Yes
2=No",,
FB27_3,FB27.3.Do you have the following insurance? Vehicle ,"1=Yes
2=No",,
FB27_4,FB27.4.Do you have the following insurance? Agriculture ,"1=Yes
2=No",,
FB27_5,FB27.5.Do you have the following insurance? House/property ,"1=Yes
2=No",,
FB27_6,FB27.6.Do you have the following insurance? Unemployment/income protection,"1=Yes
2=No",,
FB27_7,FB27.7.Do you have the following insurance? Retirement/pension/old age,"1=Yes
2=No",,
FB27_8,FB27.8.Do you have the following insurance? Cattle/Livestock Insurance,"1=Yes
2=No",,
FB27_9,FB27.9.Do you have the following insurance? Spousal or family insurance coverage ,"1=Yes
2=No",,
FB27_96,FB27.96.Do you have the following insurance? Other (Specify),"1=Yes
2=No",,
